1.8e-05,4
3e-05,12
4.28e-05,18
5.5e-05,24
6.75e-05,37
8.03e-05,39
9.23e-05,52
0.0001046,74
0.0001165,90
0.0001266,117
0.0001365,130
0.0001475,145
0.0001616,178
0.0001736,197
0.0001845,206
0.0001943,210
0.0002049,214
0.000217,225
0.0002285,228
0.0002406,230
0.0002529,244
0.0002638,246
0.0002765,262
0.0002883,270
0.0002984,281
0.0003098,292
0.0003247,302
0.0003421,360
0.0003527,388
0.0003642,424
0.0003753,457
0.0003855,466
0.0003969,477
0.0004087,513
0.0004192,536
0.0004306,544
0.0004407,549
0.0004508,567
0.0004618,579
0.0004728,622
0.0004828,660
0.0004928,682
0.0005052,695
0.0005154,699
0.0005258,707
0.0005382,744
0.0005497,776
0.0005607,840
0.000572,866
0.0005831,867
0.0005931,881
0.0006043,901
0.0006145,907
0.0006244,955
0.0006345,1002
0.0006449,1068
0.0006549,1150
0.0006658,1175
0.000676,1245
0.0006867,1284
0.000697,1332
0.0007077,1354
0.0007204,1381
0.0007314,1385
0.0007414,1417
0.0007583,1453
0.0007694,1503
0.0007803,1504
0.0007927,1512
0.0008029,1543
0.0008132,1572
0.0008237,1705
0.0008343,1805
0.0008451,1808
0.0008561,1907
0.0008667,1957
0.000877,1969
0.0008876,1980
0.0008979,1996
0.0009086,2000
0.0009189,2006
0.0009293,2033
0.0009403,2049
0.0009509,2067
0.0009613,2117
0.0009717,2123
0.0009822,2136
0.0009924,2184
0.0010037,2189
0.0010145,2218
0.0010253,2300
0.0010355,2331
0.0010463,2365
0.0010571,2381
0.0010676,2384
0.0010787,2436
0.0010888,2485
0.0010992,2608
0.0011091,2623
0.0011194,2667
0.0011294,2682
0.0011393,2703
0.0011496,2750
0.0011596,2782
0.0011696,2788
0.0011794,2819
0.0011897,2820
0.0012004,2853
0.0012106,2924
0.0012206,2984
0.0012307,3050
0.0012407,3067
0.001251,3077
0.0012611,3090
0.0012715,3141
0.0012815,3144
0.0012916,3184
0.0013017,3199
0.0013124,3255
0.0013248,3293
0.0013405,3318
0.0013504,3330
0.0013611,3456
0.0013722,3465
0.0013828,3542
0.0013929,3565
0.001403,3624
0.0014132,3720
0.0014232,3758
0.0014428,3773
0.0014533,3817
0.0014634,3822
0.0014736,3868
0.0014838,3925
0.001494,3998
0.0015041,4013
0.0015145,4046
0.0015246,4110
0.0015346,4124
0.0015451,4125
0.0015554,4126
0.0015655,4133
0.0015754,4149
0.0015854,4197
0.0015954,4205
0.0016056,4354
0.001616,4413
0.0016261,4424
0.0016362,4448
0.0016463,4460
0.0016562,4474
0.0016662,4555
0.0016762,4573
0.0016861,4631
0.0016965,4667
0.0017065,4678
0.0017165,4697
0.0017265,4781
0.0017367,4803
0.0017467,4854
0.0017566,4897
0.0017668,4916
0.0017768,5013
0.0017867,5085
0.0017967,5119
0.0018068,5158
0.0018169,5217
0.001827,5269
0.0018372,5272
0.0018474,5438
0.0018573,5491
0.0018674,5601
0.0018778,5645
0.0018878,5653
0.0018982,5728
0.0019083,5754
0.0019192,5910
0.0019292,5979
0.0019395,5994
0.0019494,6024
0.0019597,6073
0.0019698,6076
0.00198,6117
0.0019902,6127
0.0020003,6180
0.0020103,6221
0.0020207,6249
0.0020308,6281
0.0020411,6371
0.0020514,6482
0.0020619,6483
0.002072,6487
0.002082,6499
0.0020922,6537
0.0021022,6586
0.0021124,6599
0.0021226,6619
0.0021328,6721
0.0021433,6781
0.0021536,6801
0.0021642,6829
0.0021744,6876
0.0021848,6941
0.0021951,7015
0.0022058,7024
0.002218,7085
0.0022287,7158
0.002239,7185
0.0022495,7193
0.0022599,7203
0.00227,7227
0.0022802,7244
0.0022907,7262
0.0023013,7345
0.0023117,7357
0.0023244,7376
0.002335,7392
0.0023453,7426
0.0023556,7427
0.0023659,7578
0.0023765,7620
0.0023867,7633
0.0023968,7753
0.0024069,7783
0.0024209,7804
0.0024316,7807
0.0024417,7836
0.0024521,7936
0.0024622,7949
0.0024726,7960
0.0024829,7984
0.0024931,8130
0.0025037,8251
0.002514,8262
0.0025241,8293
0.0025347,8311
0.0025448,8329
0.0025551,8367
0.0025655,8371
0.0025755,8389
0.0025856,8393
0.0025959,8429
0.0026063,8437
0.0026168,8459
0.0026269,8461
0.0026372,8478
