2.3e-05,6.05
2.31e-05,6.65
2.34e-05,7.25
2.36e-05,8.25
2.39e-05,8.95
2.45e-05,9.05
2.46e-05,9.45
2.76e-05,9.65
2.83e-05,10.5
3.32e-05,11
3.39e-05,11.1
3.39e-05,11.4
3.42e-05,12
3.43e-05,12.2
3.44e-05,12.6
3.46e-05,12.65
3.48e-05,12.8
3.51e-05,12.85
3.53e-05,12.95
3.55e-05,13.1
3.56e-05,13.3
3.68e-05,13.7
3.88e-05,13.85
3.96e-05,14
3.96e-05,14.75
4.14e-05,14.95
4.47e-05,15.3
4.54e-05,15.85
4.56e-05,16.25
4.6e-05,16.75
4.61e-05,17
4.61e-05,17.2
4.64e-05,17.3
4.95e-05,17.35
4.96e-05,17.4
4.98e-05,18.15
5.06e-05,18.8
5.11e-05,19.15
5.14e-05,19.35
5.16e-05,19.6
5.23e-05,19.75
5.42e-05,20.45
5.58e-05,21.45
5.64e-05,22.35
5.65e-05,23.25
5.69e-05,25.2
5.72e-05,25.25
5.73e-05,25.3
5.74e-05,25.7
5.74e-05,26.4
5.95e-05,26.55
6.01e-05,26.95
6.05e-05,27.25
6.16e-05,27.35
6.3e-05,27.45
6.57e-05,28.35
6.64e-05,28.95
6.68e-05,29.1
6.69e-05,29.25
6.74e-05,29.5
6.75e-05,29.6
6.77e-05,30.6
6.8e-05,31.2
6.82e-05,32.15
6.82e-05,33.1
6.85e-05,33.35
6.92e-05,34.2
6.93e-05,35.05
7.1e-05,35.9
7.26e-05,36.55
7.58e-05,37
7.83e-05,37.45
7.85e-05,38.85
7.85e-05,39.25
7.92e-05,39.65
7.92e-05,40.15
7.93e-05,40.7
7.94e-05,41.05
7.95e-05,41.1
8.2e-05,41.8
8.36e-05,42.8
8.48e-05,42.85
8.59e-05,43.85
8.64e-05,44.8
8.68e-05,46.2
8.76e-05,46.45
8.81e-05,46.7
8.89e-05,46.95
8.96e-05,47.35
8.96e-05,47.7
8.97e-05,48.55
9.04e-05,48.8
9.04e-05,49.55
9.29e-05,50.2
9.44e-05,51.1
9.55e-05,51.95
9.7e-05,52.25
9.83e-05,53.75
0.0001006,54.95
0.0001009,55.25
0.0001011,55.8
0.000102,56.65
0.0001027,56.7
0.0001027,57.1
0.0001031,57.75
0.0001054,58.05
0.0001056,58.2
0.0001059,58.75
0.0001066,59.4
0.000107,60.1
0.0001072,60.55
