2.26e-05,6.5
2.26e-05,6.6
2.28e-05,7.15
2.39e-05,7.65
2.42e-05,7.85
2.44e-05,8.05
2.47e-05,8.6
2.5e-05,8.65
2.52e-05,9
2.61e-05,9.4
2.8e-05,9.55
2.87e-05,9.95
3.26e-05,10.2
3.34e-05,10.4
3.35e-05,10.45
3.37e-05,10.9
3.46e-05,11
3.49e-05,11.3
3.52e-05,11.4
3.53e-05,12.15
3.54e-05,12.4
3.61e-05,12.7
3.62e-05,12.95
3.68e-05,13.1
3.76e-05,13.35
3.82e-05,13.6
3.91e-05,14.25
3.93e-05,14.85
4.18e-05,14.95
4.42e-05,15.6
4.43e-05,16.2
4.45e-05,16.8
4.59e-05,17.05
4.64e-05,17.15
4.65e-05,17.45
4.77e-05,17.8
4.78e-05,17.85
4.81e-05,18.6
4.84e-05,19.85
4.95e-05,20.1
5.01e-05,21
5.06e-05,21.35
5.07e-05,21.45
5.18e-05,22.05
5.26e-05,23.3
5.26e-05,23.65
5.33e-05,23.8
5.47e-05,25.05
5.5e-05,25.4
5.61e-05,25.85
5.67e-05,26.95
5.78e-05,27.65
5.78e-05,28.15
5.93e-05,28.3
5.95e-05,29.3
6.02e-05,30.95
6.04e-05,31.6
6.1e-05,31.7
6.34e-05,32.65
6.41e-05,32.7
6.47e-05,32.9
6.55e-05,33.65
6.57e-05,34
6.57e-05,34.7
6.59e-05,35.2
6.8e-05,35.8
6.81e-05,36.75
6.92e-05,36.8
6.98e-05,36.95
7.07e-05,37.3
7.13e-05,37.4
7.17e-05,37.8
7.23e-05,38.3
7.46e-05,39.2
7.53e-05,39.65
7.62e-05,40.15
7.62e-05,40.7
7.65e-05,40.95
7.85e-05,42.15
7.86e-05,42.5
7.93e-05,43.15
7.95e-05,44.05
8.04e-05,44.8
8.04e-05,45.6
8.3e-05,46.5
8.3e-05,46.75
8.34e-05,47.35
8.34e-05,47.95
8.44e-05,48.7
8.52e-05,49.7
8.53e-05,49.8
8.75e-05,50.15
9.08e-05,51.1
9.16e-05,51.25
9.19e-05,52.2
9.2e-05,52.65
9.25e-05,53.6
9.34e-05,54.25
9.44e-05,55.8
9.47e-05,56.1
9.5e-05,56.55
9.54e-05,57.5
9.73e-05,59.05
9.83e-05,60.75
9.84e-05,61.25
0.0001,61.85
0.0001012,62.25
0.0001028,62.55
0.000103,63.25
0.0001037,63.45
0.0001041,63.8
0.0001052,64.65
0.0001055,66.65
0.0001057,66.8
0.0001068,67.25
0.0001086,69.3
0.0001103,69.7
0.0001105,70.2
0.0001114,71.65
